Volatility 3 Framework 2.0.0

Offset	Name	Size
0x11e083820	\Windows\System32	216
0x11e083b20	\Windows\System32\sppsvc.exe	216
0x11e085540	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	216
0x11e085f20	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	216
0x11e087400	\ProgramData\Microsoft\Windows Defender\Support\MPLog-07132009-221054.log	216
0x11e087550	\Windows\System32\Tasks\GoogleUpdateTaskMachineUA	216
0x11e0876a0	\Windows\System32\dbghelp.dll	216
0x11e0877f0	\Windows\Prefetch\SVCHOST.EXE-05F624AB.pf	216
0x11e087940	\Windows\System32	216
0x11e087a90	\Windows\System32\oleaccrc.dll	216
0x11e087f20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\Speech Recognition.lnk	216
0x11e089400	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows PowerShell Modules.lnk	216
0x11e089690	\Users\Phil\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Desktop.ini	216
0x11e089a30	\$Directory	216
0x11e089ec0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Windows Easy Transfer.lnk	216
0x11e08b070	\Windows\System32	216
0x11e08b1d0	\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows Media Player NSS\3.0\Icon Files	216
0x11e08b550	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TerminalServices-Publishing-WMIProvider-Package~31bf3856ad364e35~amd64~~6.1.7600.16385.cat	216
0x11e08b830	\Windows\System32\shlwapi.dll	216
0x11e08ba40	\Windows\System32\userenv.dll	216
0x11e08d6b0	\Windows\System32\en-US\wmploc.DLL.mui	216
0x11e08dc70	\Endpoint	216
0x11e08df20	\Users\Phil\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows Explorer.lnk	216
0x11e08f730	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell (x86).lnk	216
0x11e08f950	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Windows Easy Transfer Reports.lnk	216
0x11e08fda0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Security Configuration Management.lnk	216
0x11e093f20	\Users\Phil\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Internet Explorer.lnk	216
0x11e095540	\Windows\System32\ws2_32.dll	216
0x11e095a20	\Program Files (x86)\Google\Update\1.3.36.112\goopdateres_en.dll	216
0x11e097070	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows Firewall with Advanced Security.lnk	216
0x11e097af0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell ISE (x86).lnk	216
0x11e097f20	\Users\Phil\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows Media Player.lnk	216
0x11e0994f0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll	216
0x11e099640	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_a4d6a923711520a9\comctl32.dll	216
0x11e099cd0	\$Directory	216
0x11e099f20	\Users\Phil\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\1b4dd67f29cb1962.automaticDestinations-ms	216
0x11e09b850	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_ec83dffa859149af\comctl32.dll	216
0x11e09b9a0	\$Directory	216
0x11e09d070	\Program Files (x86)\Google\Update\1.3.36.112\GoogleCrashHandler.exe	216
0x11e09d1e0	\Windows\System32\sppsvc.exe	216
0x11e09d330	\Windows\System32\advapi32.dll	216
0x11e09d480	\Windows\System32\msvcrt.dll	216
0x11e09d5d0	\Windows\System32\sechost.dll	216
0x11e09d720	\Windows\System32\rpcrt4.dll	216
0x11e09d870	\Windows\System32\ole32.dll	216
0x11e09d9c0	\Windows\System32\gdi32.dll	216
0x11e0bff20	\Windows\System32\samlib.dll	216
0x11e12c3d0	\Windows\SERVIC~2\LOCALS~1\AppData\Roaming\PEERNE~1\B87BF1~1.HOM\C50118~1\grouping\edb.chk	216
0x11e147910	\Windows\System32\drivers\hdaudbus.sys	216
0x11e1655c0	\Windows\SysWOW64\IPHLPAPI.DLL	216
0x11e165b40	\Windows\System32\ssdpsrv.dll	216
0x11e1fdbb0	\Windows\System32\drivers\mouclass.sys	216
0x11e241050	\Windows\System32\drivers\srvnet.sys	216
0x11e2435f0	\Windows\System32\drivers\secdrv.sys	216
0x11e244620	\Windows\System32\aepic.dll	216
0x11e244980	\Windows\System32\sfc.dll	216
0x11e244c80	\Windows\System32\sfc_os.dll	216
0x11e2472e0	\Windows\System32\hal.dll	216
0x11e247470	\Windows\System32\mcupdate_GenuineIntel.dll	216
0x11e248cc0	\Windows\Prefetch\CHROME.EXE-5A1054AF.pf	216
0x11e257760	\Windows\System32\ntoskrnl.exe	216
0x11e257890	\Windows\System32\drivers\PEAuth.sys	216
0x11e2583d0	\Windows\System32\drivers\battc.sys	216
0x11e2587a0	\Windows\System32\drivers\compbatt.sys	216
0x11e2588d0	\Windows\System32\drivers\partmgr.sys	216
0x11e258bc0	\Windows\System32\drivers\volmgrx.sys	216
0x11e258cf0	\Windows\System32\drivers\pci.sys	216
0x11e259050	\Windows\System32\drivers\Wdf01000.sys	216
0x11e2591f0	\Windows\System32\drivers\acpi.sys	216
0x11e2593e0	\Windows\System32\drivers\msisadrv.sys	216
0x11e259510	\Windows\System32\drivers\WdfLdr.sys	216
0x11e2598f0	\Windows\System32\drivers\wmilib.sys	216
0x11e259b20	\Windows\System32\ci.dll	216
0x11e259c50	\Windows\System32\clfs.sys	216
0x11e259f20	\Windows\System32\PSHED.DLL	216
0x11e25a2e0	\Windows\System32\drivers\volsnap.sys	216
0x11e25a6a0	\Windows\System32\drivers\vmstorfl.sys	216
0x11e25aa30	\Windows\System32\drivers\FWPKCLNT.SYS	216
0x11e25acc0	\Windows\System32\drivers\tcpip.sys	216
0x11e25b050	\Windows\System32\drivers\spldr.sys	216
0x11e25b1e0	\Windows\System32\drivers\disk.sys	216
0x11e25b900	\Windows\System32\drivers\mup.sys	216
0x11e25bb30	\Windows\System32\drivers\Classpnp.sys	216
0x11e25bdc0	\Windows\System32\drivers\hwpolicy.sys	216
0x11e25cae0	\Windows\System32\sysmain.dll	216
0x11e26ad90	\Windows\Prefetch\AgRobust.db	216
0x11e26b5f0	\Windows\System32\wbem\WmiPrvSE.exe	216
0x11e26b7d0	\Windows\Prefetch\WMIPRVSE.EXE-1628051C.pf	216
0x11e26d5f0	\Windows\winsxs\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_581cd2bf5825dde9.manifest	216
0x11e26d740	\Windows\winsxs\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2.manifest	216
0x11e26ed80	\Windows\System32\drivers\srv2.sys	216
0x11e26f5a0	\Windows\System32\trkwks.dll	216
0x11e26f6f0	\Windows\System32\wbemcomn.dll	216
0x11e270070	\Windows\System32\rasdlg.dll	216
0x11e271f20	\Windows\System32\wbem\WMIsvc.dll	216
0x11e272b30	\trkwks	216
0x11e272c80	\trkwks	216
0x11e272f20	\trkwks	216
0x11e273650	\Windows\System32\iphlpsvc.dll	216
0x11e275f20	\Windows\System32\sqmapi.dll	216
0x11e276640	\Windows\System32\httpapi.dll	216
0x11e277940	\System Volume Information\tracking.log	216
0x11e279070	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll	216
0x11e27a4f0	\Windows\System32\wbem\WmiDcPrv.dll	216
0x11e27a6a0	\Windows\System32\wbem\fastprox.dll	216
0x11e27b630	\Windows\System32\wbem\wbemprox.dll	216
0x11e27ba60	\Windows\System32\srvsvc.dll	216
0x11e27c070	\Windows\System32\ntdsapi.dll	216
0x11e27d070	\Windows\System32\browser.dll	216
0x11e27da50	\$Extend\$ObjId	216
0x11e27e070	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\000003.log	216
0x11e281af0	\Windows\System32\msxml6.dll	216
0x11e285230	\Windows\System32\wbem\WinMgmtR.dll	216
0x11e2857c0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x11e2865a0	\Windows\System32\msxml6r.dll	216
0x11e2888d0	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb	216
0x11e28a6d0	\Users\Phil\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x000000000000000b.db	216
0x11e28a820	\Windows\System32\netcfgx.dll	216
0x11e293590	\Windows\System32\netmsg.dll	216
0x11e294070	\$Directory	216
0x11e294db0	\System Volume Information\tracking.log	216
0x11e297dd0	\$Directory	216
0x11e299be0	\Winsock2\CatalogChangeListener-1c0-0	216
0x11e29b070	\Windows\Fonts\KhmerUIb.ttf	216
0x11e29cf20	\Windows\System32\NapiNSP.dll	216
0x11e29d860	\Windows\System32\pnrpnsp.dll	216
0x11e29e610	\Endpoint	216
0x11e29f630	\Windows\System32\clusapi.dll	216
0x11e29fa20	\Windows\System32\wbem\Repository\MAPPING2.MAP	216
0x11e2a0f20	\Windows\System32\wbem\wbemcore.dll	216
0x11e2a4f20	\Windows\System32\nci.dll	216
0x11e2a5b00	\Windows\System32\hnetcfg.dll	216
0x11e2a66f0	\Windows\System32\netprofm.dll	216
0x11e2a9690	\$Directory	216
0x11e2a98a0	\Windows\inf\ndiscap.PNF	216
0x11e2a99f0	\Windows\inf\netserv.PNF	216
0x11e2a9c90	\Windows\inf\netnwifi.PNF	216
0x11e2a9de0	\Windows\inf\netip6.PNF	216
0x11e2aa070	\Windows\inf\netrast.PNF	216
0x11e2aa680	\Windows\inf\netavpnt.PNF	216
0x11e2aa7d0	\Windows\inf\lltdio.PNF	216
0x11e2ab070	\Windows\inf\netpacer.PNF	216
0x11e2ab2f0	\Windows\System32\mprapi.dll	216
0x11e2ab440	\Windows\inf\rspndr.PNF	216
0x11e2ab8e0	\Windows\inf\netnb.PNF	216
0x11e2abbd0	\Windows\inf\wfplwf.PNF	216
0x11e2ac070	\Windows\inf\nettcpip.PNF	216
0x11e2ac540	\Windows\inf\netsstpt.PNF	216
0x11e2ac690	\Windows\inf\ndisuio.PNF	216
0x11e2ac7e0	\Windows\System32\rascfg.dll	216
0x11e2acdd0	\Windows\inf\netmscli.PNF	216
0x11e2acf20	\Windows\inf\netrass.PNF	216
0x11e2adcb0	\Windows\System32\en-US\mprmsg.dll.mui	216
0x11e2aecd0	\Windows\System32\wbem\Repository\MAPPING1.MAP	216
0x11e2b0900	\Users\Phil\AppData\Roaming\Microsoft\Windows\Libraries	216
0x11e2b15d0	\	216
0x11e2b1720	\Windows\System32\wbem\Repository\INDEX.BTR	216
0x11e2b1b20	\Windows\System32\wbem\Repository\MAPPING3.MAP	216
0x11e2b1f20	\Windows\System32\wbem\Repository\OBJECTS.DATA	216
0x11e2b8230	\srvsvc	216
0x11e2b8b50	\srvsvc	216
0x11e2c2f20	\Endpoint	216
0x11e2c3680	\Endpoint	216
0x11e2c39a0	\$PrepareToShrinkFileSize	216
0x11e2c3af0	\Winsock2\CatalogChangeListener-1b4-0	216
0x11e2c5ea0	\Windows\System32\perftrack.dll	216
0x11e2c7dd0	\Windows\System32\wdi.dll	216
0x11e2c7f20	\Windows\System32\wpdbusenum.dll	216
0x11e2c8f20	\Endpoint	216
0x11e2c9430	\Windows\SysWOW64\cryptbase.dll	216
0x11e2ccb50	\Windows\System32\npmproxy.dll	216
0x11e2ceb00	\Windows\System32\PortableDeviceApi.dll	216
0x11e2d9880	\Windows\System32\diagperf.dll	216
0x11e2da7f0	\Windows\System32\pnpts.dll	216
0x11e2dbd70	\$Directory	216
0x11e2dd200	\Windows\System32\Apphlpdm.dll	216
0x11e2dd6a0	\Windows\System32\pots.dll	216
0x11e2dde00	\Windows\System32\PortableDeviceConnectApi.dll	216
0x11e2df280	\Windows\System32\tdh.dll	216
0x11e2e1820	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx	216
0x11e2ec070	\Windows\System32\wbem\WmiPrvSE.exe	216
0x11e2f1760	\Windows\Prefetch\AgCx_SC4.db	216
0x11e2f3070	\Users\desktop.ini	216
0x11e2f3200	\Windows\System32\sud.dll	216
0x11e2f3350	\$Directory	216
0x11e2f36c0	\Windows\explorer.exe	216
0x11e2f3ab0	\Users\Public\desktop.ini	216
0x11e2f3c00	\Windows\System32\wdc.dll	216
0x11e2fe7f0	\Windows\System32\tcpbidi.xml	216
0x11e3036c0	\Endpoint	216
0x11e3051e0	\Windows\System32\msutb.dll	216
0x11e31c490	\Program Files\desktop.ini	216
0x11e31c740	\Windows\System32\dxgi.dll	216
0x11e31cba0	\Windows\System32\msra.exe	216
0x11e320070	\browser	216
0x11e323070	\Windows\SysWOW64\rpcrt4.dll	216
0x11e323370	\Windows\SysWOW64\sspicli.dll	216
0x11e326da0	\Windows\SysWOW64\apphelp.dll	216
0x11e328460	\Windows\System32\dimsjob.dll	216
0x11e32a580	\Windows\System32\WMASF.DLL	216
0x11e32ac70	\Windows\System32\boot.sdi	216
0x11e32c070	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb	216
0x11e32d7d0	\browser	216
0x11e32d920	\browser	216
0x11e336670	\Windows\ehome\ehshell.exe	216
0x11e3369a0	\Windows\System32\calc.exe	216
0x11e3371d0	\Windows\SysWOW64\msxml6.dll	216
0x11e337630	\Windows\System32\tquery.dll	216
0x11e337ac0	\Windows\SysWOW64\mydocs.dll	216
0x11e337d70	\Windows\System32\elslad.dll	216
0x11e3391a0	\Windows\Prefetch\PfSvPerfStats.bin	216
0x11e3413e0	\Windows\System32\mstsc.exe	216
0x11e3418d0	\Windows\System32\mmres.dll	216
0x11e341c70	\Windows\System32\sdcpl.dll	216
0x11e341f20	\Windows\System32\wmpps.dll	216
0x11e352070	\Windows\Fonts\segoeuii.ttf	216
0x11e3524f0	\Windows\System32\cscui.dll	216
0x11e352740	\Windows\System32\msutb.dll	216
0x11e353400	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_a4d6a923711520a9\comctl32.dll	216
0x11e353710	\Windows\System32\shacct.dll	216
0x11e353920	\lsass	216
0x11e353b30	\Users\Public\Desktop\Google Chrome.lnk	216
0x11e353e60	\Windows\System32\en-US\lsm.exe.mui	216
0x11e3566f0	\Windows\SysWOW64\msls31.dll	216
0x11e356dc0	\Windows\System32\wermgr.exe	216
0x11e357250	\Windows\SysWOW64\winnsi.dll	216
0x11e3576e0	\Windows\System32\wermgr.exe	216
0x11e357af0	\Windows\System32\mydocs.dll	216
0x11e358500	\Windows\SysWOW64\cscapi.dll	216
0x11e358ae0	\Windows\SysWOW64\msxml3.dll	216
0x11e358f20	\Windows\System32\msxml3.dll	216
0x11e359400	\Windows\System32\wpccpl.dll	216
0x11e359770	\Windows\SysWOW64\samlib.dll	216
0x11e3598c0	\Windows\System32\msls31.dll	216
0x11e35a750	\Windows\System32\dfrgui.exe	216
0x11e35b210	\Windows\SysWOW64\oleacc.dll	216
0x11e35bd80	\Windows\System32\rstrui.exe	216
0x11e35c420	\Windows\System32\gameux.dll	216
0x11e35c850	\Windows\System32\cscapi.dll	216
0x11e35cd60	\Windows\System32\wmploc.DLL	216
0x11e35d070	\Windows\System32\mssrch.dll	216
0x11e35df20	\Windows\SysWOW64\shacct.dll	216
0x11e35e1d0	\Windows\System32\pstorec.dll	216
0x11e35e320	\Windows\System32\msidle.dll	216
0x11e35fbb0	\Windows\SysWOW64\inetcpl.cpl	216
0x11e35fe60	\Windows\SysWOW64\propsys.dll	216
0x11e360070	\Windows\SysWOW64\cryptui.dll	216
0x11e360230	\Windows\System32\wuaueng.dll	216
0x11e360930	\Windows\System32\themeui.dll	216
0x11e3614b0	\Windows\System32\FXSRESM.dll	216
0x11e3616e0	\Windows\SysWOW64\secur32.dll	216
0x11e361b10	\Windows\System32\radardt.dll	216
0x11e387720	\Users\Public\Music\Sample Music\desktop.ini	216
0x11e394560	\Windows\SysWOW64\ieframe.dll	216
0x11e395070	\Windows\System32\bitsigd.dll	216
0x11e395bf0	\Windows\System32\mspaint.exe	216
0x11e396ac0	\Windows\SysWOW64\msfeeds.dll	216
0x11e397340	\Windows\System32\pmcsnap.dll	216
0x11e397490	\Windows\AppPatch\acwow64.dll	216
0x11e397770	\Windows\System32\WMVCORE.DLL	216
0x11e397a90	\Windows\System32\spfileq.dll	216
0x11e398ce0	\Windows\SysWOW64\iesetup.dll	216
0x11e399260	\Windows\System32\pcwum.dll	216
0x11e3998e0	\Windows\System32\httpapi.dll	216
0x11e399c10	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-TerminalServices-RemoteApplications-Client-Package~31bf3856ad364e35~amd64~en-US~6.1.7601.17514.cat	216
0x11e39a380	\Windows\System32\Magnify.exe	216
0x11e39aa60	\Windows\System32\advpack.dll	216
0x11e39ac70	\Windows\SysWOW64\msxml3r.dll	216
0x11e39b580	\Windows\System32\recdisc.exe	216
0x11e39b6d0	\Windows\SysWOW64\advpack.dll	216
0x11e39bcd0	\Windows\System32\MdSched.exe	216
0x11e39c4b0	\Windows\System32\dllhost.exe	216
0x11e39cdc0	\Windows\System32\msoert2.dll	216
0x11e39d420	\Windows\SysWOW64\uxtheme.dll	216
0x11e39d8a0	\Windows\System32\msimg32.dll	216
0x11e39e480	\Windows\System32\INETRES.dll	216
0x11e39e750	\Windows\SysWOW64\shdocvw.dll	216
0x11e39f070	\Windows\SysWOW64\spfileq.dll	216
0x11e39f1e0	\Windows\AppPatch\sysmain.sdb	216
0x11e39fa70	\Windows\System32\dwmcore.dll	216
0x11e3a0e80	\Windows\SysWOW64\apphelp.dll	216
0x11e3a13b0	\Windows\System32\iesetup.dll	216
0x11e3a1b70	\Windows\System32\ieframe.dll	216
0x11e3a20b0	\Windows\System32\IDStore.dll	216
0x11e3a2770	\Windows\System32\ACCTRES.dll	216
0x11e3a2930	\Windows\System32\wucltux.dll	216
0x11e3a2e60	\Windows\System32\shdocvw.dll	216
0x11e3a3ad0	\Windows\SysWOW64\msxml6r.dll	216
0x11e3a44a0	\Windows\SysWOW64\userenv.dll	216
0x11e3a4870	\Windows\System32\msident.dll	216
0x11e3a5740	\Windows\System32\d3d10_1.dll	216
0x11e3a5890	\Windows\System32\msfeeds.dll	216
0x11e3a5c00	\Windows\System32\ieuinit.inf	216
0x11e3a6070	\Windows\SysWOW64\ntshrui.dll	216
0x11e3a6a60	\Windows\System32\ntshrui.dll	216
0x11e3a7430	\Windows\SysWOW64\msoert2.dll	216
0x11e3a8140	\Users\Phil\Music\desktop.ini	216
0x11e3a8490	\Windows\System32\AuthFWGP.dll	216
0x11e3a87a0	\Windows\System32\inetcpl.cpl	216
0x11e3a9300	\Windows\SysWOW64\oleaccrc.dll	216
0x11e3a9830	\Windows\System32\wsecedit.dll	216
0x11e3a9c60	\Windows\System32\mspatcha.dll	216
0x11e3aaad0	\Windows\SysWOW64\cryptdlg.dll	216
0x11e3ab3a0	\Windows\SysWOW64\rundll32.exe	216
0x11e3abc80	\Windows\SysWOW64\unregmp2.exe	216
0x11e3ac220	\Windows\System32\msftedit.dll	216
0x11e3ac590	\Windows\System32\ie4uinit.exe	216
0x11e3ac890	\Windows\SysWOW64\rundll32.exe	216
0x11e3acce0	\Windows\System32\pstorsvc.dll	216
0x11e3add30	\Windows\System32\iedkcs32.dll	216
0x11e3adf20	\Windows\SysWOW64\linkinfo.dll	216
0x11e3aeeb0	\Windows\System32\mscories.dll	216
0x11e3af070	\Windows\System32\unregmp2.exe	216
0x11e3af8a0	\Windows\System32\ie4uinit.exe	216
0x11e3afb40	\Windows\System32\iscsicpl.dll	216
0x11e3b0380	\Windows\SysWOW64\mscories.dll	216
0x11e3b0f20	\Windows\System32\unregmp2.exe	216
0x11e3b1070	\Windows\System32\inetcomm.dll	216
0x11e3b14b0	\Windows\System32\OobeFldr.dll	216
0x11e3b18e0	\Windows\System32\wmdrmsdk.dll	216
0x11e3b1c90	\Windows\System32\mycomput.dll	216
0x11e3b2bf0	\Windows\System32\dwmredir.dll	216
0x11e3b3730	\Windows\SysWOW64\winspool.drv	216
0x11e3b3a00	\Windows\System32\msconfig.exe	216
0x11e3b4310	\Windows\System32\WMNetMgr.dll	216
0x11e3b4a40	\Windows\SysWOW64\taskschd.dll	216
0x11e3b4c50	\Windows\System32\wlaninst.dll	216
0x11e3b5450	\Windows\System32\wow64win.dll	216
0x11e3b6360	\Windows\SysWOW64\ie4uinit.exe	216
0x11e3b66d0	\Windows\AppPatch\AcLayers.dll	216
0x11e3b6ef0	\Windows\System32\batmeter.dll	216
0x11e3b7460	\Windows\System32\xpsrchvw.exe	216
0x11e3b75b0	\Windows\System32\msoeacct.dll	216
0x11e3b8400	\Windows\System32\drvstore.dll	216
0x11e3b85c0	\Windows\SysWOW64\IPHLPAPI.DLL	216
0x11e3b8770	\Windows\System32\msinfo32.exe	216
0x11e3b8a10	\Windows\SysWOW64\ie4uinit.exe	216
0x11e3b98f0	\Windows\System32\stobject.dll	216
0x11e3ba070	\Windows\System32\userinit.exe	216
0x11e3ba490	\Windows\System32\regsvr32.exe	216
0x11e3bae20	\Windows\System32\NetProjW.dll	216
0x11e3bb7c0	\Windows\System32\StikyNot.exe	216
0x11e3bbcd0	\Windows\System32\timedate.cpl	216
0x11e3bc690	\Windows\System32\regsvr32.exe	216
0x11e3bc860	\Windows\SysWOW64\iedkcs32.dll	216
0x11e3bd110	\Windows\System32\linkinfo.dll	216
0x11e3bd4d0	\Windows\System32\wwaninst.dll	216
0x11e3bd620	\Windows\System32\filemgmt.dll	216
0x11e3bd990	\Windows\SysWOW64\msftedit.dll	216
0x11e3be140	\Windows\System32\mctadmin.exe	216
0x11e3bfaa0	\Windows\System32\actxprxy.dll	216
0x11e3bfe30	\Windows\System32\mctadmin.exe	216
0x11e3c0070	\Users\Phil\Desktop\desktop.ini	216
0x11e3c06d0	\$Directory	216
0x11e3c0d40	\Windows\System32\cryptdlg.dll	216
0x11e3c12f0	\Windows\System32\msfeedsbs.dll	216
0x11e3c1780	\Windows\System32\msidcrl30.dll	216
0x11e3c2070	\Windows\SysWOW64\msfeedsbs.dll	216
0x11e3c2630	\Users\Public\Music\desktop.ini	216
0x11e3c2910	\Windows\System32\SNTSearch.dll	216
0x11e3c3c30	\Users\Phil\Pictures\desktop.ini	216
0x11e3c4430	\$Directory	216
0x11e3c4780	\Windows\System32\migwiz\wet.dll	216
0x11e3c52f0	\Windows\System32\PlaySndSrv.dll	216
0x11e3c5920	\Windows\System32\SyncCenter.dll	216
0x11e3c6190	\Program Files (x86)\desktop.ini	216
0x11e3c6620	\Windows\System32\thumbcache.dll	216
0x11e3c7450	\Windows\System32\d3d10_1core.dll	216
0x11e3c7920	\Windows\System32\EhStorShell.dll	216
0x11e3c8070	\Windows\System32\NlsData0416.dll	216
0x11e3c8200	\Windows\System32\NlsData0000.dll	216
0x11e3c8c40	\Windows\System32\NlsData001b.dll	216
0x11e3c96b0	\Windows\System32\NlsData0021.dll	216
0x11e3c9a50	\Windows\ehome\ehshell.exe.config	216
0x11e3ca950	\$Directory	216
0x11e3caaa0	\Users\Phil\Documents\desktop.ini	216
0x11e3cac00	\Windows\System32\NlsData0013.dll	216
0x11e3cb1f0	\Windows\System32\NlsData0009.dll	216
0x11e3cb450	\Windows\System32\SearchFolder.dll	216
0x11e3cb9c0	\Users\Public\Desktop\desktop.ini	216
0x11e3cd070	\Windows\System32\wbem\WMIADAP.exe	216
0x11e3cd700	\Users\Public\Pictures\desktop.ini	216
0x11e3ce610	\Windows\System32\DeviceCenter.dll	216
0x11e3ce840	\Windows\System32\ExplorerFrame.dll	216
0x11e3cecd0	\Windows\System32\MsCtfMonitor.dll	216
0x11e3cf2f0	\Windows\System32\miguiresource.dll	216
0x11e3cfcb0	\Windows\System32\SnippingTool.exe	216
0x11e3cfe60	\Windows\System32\DisplaySwitch.exe	216
0x11e3d1070	\Windows\System32\SoundRecorder.exe	216
